order_item_id,order_id,product_id,quantity,unit_price,subtotal
7071,2366,100,5,490.16,2450.8
7072,2366,48,2,238.21,476.42
7073,2366,35,2,73.69,147.38
7074,2366,89,3,164.53,493.59
7075,2366,59,5,78.69,393.45
7076,2367,87,2,442.56,885.12
7077,2367,41,3,272.17,816.51
7078,2368,14,3,497.78,1493.34
7079,2368,65,4,254.9,1019.6
7080,2368,56,5,38.34,191.7
7081,2368,61,3,185.84,557.52
7082,2368,65,2,254.9,509.8
7083,2369,42,2,421.18,842.36
7084,2370,52,5,304.17,1520.85
7085,2370,52,5,304.17,1520.85
7086,2370,36,4,379.04,1516.16
7087,2370,66,2,29.33,58.66
7088,2371,68,1,63.37,63.37
7089,2371,11,1,177.33,177.33
7090,2372,87,5,442.56,2212.8
7091,2372,50,4,79.59,318.36
7092,2372,42,5,421.18,2105.9
7093,2372,89,2,164.53,329.06
7094,2373,32,2,266.32,532.64
7095,2373,72,1,248.62,248.62
7096,2373,17,4,119.6,478.4
7097,2373,65,1,254.9,254.9
7098,2373,37,3,332.56,997.68
7099,2374,42,2,421.18,842.36
7100,2374,6,1,362.16,362.16
7101,2374,59,1,78.69,78.69
7102,2374,57,3,74.55,223.65
7103,2374,47,2,350.02,700.04
7104,2375,52,4,304.17,1216.68
7105,2375,72,4,248.62,994.48
7106,2375,27,5,136.66,683.3
7107,2375,38,3,226.45,679.35
7108,2376,87,3,442.56,1327.68
7109,2377,3,2,16.25,32.5
7110,2377,85,3,54.89,164.67
7111,2377,40,2,168.04,336.08
7112,2377,88,3,263.94,791.82
7113,2377,69,5,134.97,674.85
7114,2378,25,2,11.43,22.86
7115,2379,28,2,36.29,72.58
7116,2379,15,4,440.33,1761.32
7117,2379,23,3,79.85,239.55
7118,2379,37,3,332.56,997.68
7119,2379,89,5,164.53,822.65
7120,2380,98,2,307.01,614.02
7121,2380,11,2,177.33,354.66
7122,2380,40,3,168.04,504.12
7123,2380,18,3,51.98,155.94
7124,2380,75,1,161.12,161.12
7125,2381,27,2,136.66,273.32
7126,2381,32,4,266.32,1065.28
7127,2382,66,3,29.33,87.99
7128,2383,46,2,68.91,137.82
7129,2384,77,1,127.74,127.74
7130,2385,91,5,256.59,1282.95
7131,2385,36,5,379.04,1895.2
7132,2385,12,1,405.66,405.66
7133,2385,53,1,318.16,318.16
7134,2386,34,3,352.16,1056.48
7135,2387,70,4,453.74,1814.96
7136,2388,10,2,16.08,32.16
7137,2388,48,5,238.21,1191.05
7138,2388,83,1,20.8,20.8
7139,2389,11,2,177.33,354.66
7140,2389,75,4,161.12,644.48
7141,2390,81,5,78.93,394.65
7142,2390,53,3,318.16,954.48
7143,2391,58,5,363.89,1819.45
7144,2391,84,2,284.16,568.32
7145,2391,21,4,191.94,767.76
7146,2392,7,2,142.02,284.04
7147,2393,9,5,294.38,1471.9
7148,2394,32,2,266.32,532.64
7149,2394,20,3,191.71,575.13
7150,2394,7,2,142.02,284.04
7151,2394,88,4,263.94,1055.76
7152,2394,42,5,421.18,2105.9
7153,2395,76,5,169.43,847.15
7154,2396,18,5,51.98,259.9
7155,2396,69,3,134.97,404.91
7156,2396,18,3,51.98,155.94
7157,2396,12,1,405.66,405.66
7158,2397,48,3,238.21,714.63
7159,2398,19,5,167.25,836.25
7160,2398,96,3,48.19,144.57
7161,2398,39,3,435.8,1307.4
7162,2398,36,1,379.04,379.04
7163,2398,42,2,421.18,842.36
7164,2399,30,4,174.46,697.84
7165,2399,84,2,284.16,568.32
7166,2399,42,3,421.18,1263.54
7167,2400,38,5,226.45,1132.25
7168,2400,54,5,218.8,1094
7169,2401,33,1,77.58,77.58
7170,2402,21,1,191.94,191.94
7171,2403,96,5,48.19,240.95
7172,2403,3,2,16.25,32.5
7173,2404,58,5,363.89,1819.45
7174,2404,81,3,78.93,236.79
7175,2404,95,2,420.68,841.36
7176,2404,41,5,272.17,1360.85
7177,2405,49,3,143.59,430.77
7178,2405,76,4,169.43,677.72
7179,2405,57,2,74.55,149.1
7180,2406,75,3,161.12,483.36
7181,2406,97,3,209.48,628.44
7182,2406,10,1,16.08,16.08
7183,2406,59,4,78.69,314.76
7184,2406,76,5,169.43,847.15
7185,2407,95,3,420.68,1262.04
7186,2407,62,5,245.87,1229.35
7187,2407,29,3,5.73,17.19
7188,2408,27,3,136.66,409.98
7189,2408,70,4,453.74,1814.96
7190,2408,71,5,132.68,663.4
7191,2408,51,2,424.62,849.24
7192,2409,28,1,36.29,36.29
7193,2410,64,3,180.92,542.76
7194,2410,80,4,392.88,1571.52
7195,2411,40,5,168.04,840.2
7196,2411,7,3,142.02,426.06
7197,2411,93,1,289.58,289.58
7198,2411,43,4,290.86,1163.44
7199,2412,7,4,142.02,568.08
7200,2413,5,1,273.9,273.9
7201,2413,31,2,302.6,605.2
7202,2414,40,4,168.04,672.16
7203,2415,51,1,424.62,424.62
7204,2415,78,3,358.92,1076.76
7205,2415,68,4,63.37,253.48
7206,2416,76,2,169.43,338.86
7207,2416,14,1,497.78,497.78
7208,2416,53,2,318.16,636.32
7209,2416,42,2,421.18,842.36
7210,2416,9,1,294.38,294.38
7211,2417,78,4,358.92,1435.68
7212,2417,63,1,273.5,273.5
7213,2417,39,1,435.8,435.8
7214,2417,39,5,435.8,2179
7215,2418,79,4,387.61,1550.44
7216,2418,58,1,363.89,363.89
7217,2418,30,4,174.46,697.84
7218,2419,95,4,420.68,1682.72
7219,2420,55,4,390.99,1563.96
7220,2420,47,4,350.02,1400.08
7221,2421,8,2,82.76,165.52
7222,2422,69,3,134.97,404.91
7223,2423,26,5,371.37,1856.85
7224,2424,50,3,79.59,238.77
7225,2425,52,4,304.17,1216.68
7226,2426,24,2,266.02,532.04
7227,2426,24,1,266.02,266.02
7228,2427,58,3,363.89,1091.67
7229,2427,43,5,290.86,1454.3
7230,2427,95,5,420.68,2103.4
7231,2427,70,5,453.74,2268.7
7232,2428,20,5,191.71,958.55
7233,2428,61,2,185.84,371.68
7234,2428,49,3,143.59,430.77
7235,2429,63,2,273.5,547
7236,2430,9,4,294.38,1177.52
7237,2430,67,5,465.95,2329.75
7238,2431,6,5,362.16,1810.8
7239,2432,62,1,245.87,245.87
7240,2432,38,3,226.45,679.35
7241,2432,16,4,208.95,835.8
7242,2433,10,5,16.08,80.4
7243,2433,41,5,272.17,1360.85
7244,2433,17,1,119.6,119.6
7245,2433,71,3,132.68,398.04
7246,2433,64,1,180.92,180.92
7247,2434,19,5,167.25,836.25
7248,2434,15,4,440.33,1761.32
7249,2434,28,4,36.29,145.16
7250,2434,34,4,352.16,1408.64
7251,2435,82,1,306.53,306.53
7252,2435,85,1,54.89,54.89
7253,2435,75,3,161.12,483.36
7254,2435,55,5,390.99,1954.95
7255,2435,51,5,424.62,2123.1
7256,2436,100,5,490.16,2450.8
7257,2436,63,1,273.5,273.5
7258,2436,77,2,127.74,255.48
7259,2437,90,3,90.42,271.26
7260,2437,32,5,266.32,1331.6
7261,2437,50,3,79.59,238.77
7262,2437,48,5,238.21,1191.05
7263,2437,33,4,77.58,310.32
7264,2438,3,5,16.25,81.25
7265,2438,52,3,304.17,912.51
7266,2438,43,5,290.86,1454.3
7267,2439,54,3,218.8,656.4
7268,2439,57,1,74.55,74.55
7269,2439,98,5,307.01,1535.05
7270,2439,8,3,82.76,248.28
7271,2440,26,5,371.37,1856.85
7272,2440,6,5,362.16,1810.8
7273,2440,84,4,284.16,1136.64
7274,2440,22,1,116.75,116.75
7275,2440,15,3,440.33,1320.99
7276,2441,24,3,266.02,798.06
7277,2441,50,5,79.59,397.95
7278,2441,6,4,362.16,1448.64
7279,2441,44,5,111.72,558.6
7280,2441,56,5,38.34,191.7
7281,2442,10,3,16.08,48.24
7282,2442,53,2,318.16,636.32
7283,2442,5,4,273.9,1095.6
7284,2442,37,3,332.56,997.68
7285,2442,35,5,73.69,368.45
7286,2443,36,2,379.04,758.08
7287,2444,98,3,307.01,921.03
7288,2444,4,1,53.84,53.84
7289,2444,60,2,300.86,601.72
7290,2444,59,3,78.69,236.07
7291,2444,22,2,116.75,233.5
7292,2445,32,5,266.32,1331.6
7293,2446,88,4,263.94,1055.76
7294,2446,80,5,392.88,1964.4
7295,2446,65,1,254.9,254.9
7296,2447,43,1,290.86,290.86
7297,2447,17,1,119.6,119.6
7298,2447,96,2,48.19,96.38
7299,2447,7,5,142.02,710.1
7300,2447,66,3,29.33,87.99
7301,2448,61,2,185.84,371.68
7302,2449,94,3,56.69,170.07
7303,2449,50,3,79.59,238.77
7304,2449,41,2,272.17,544.34
7305,2449,9,4,294.38,1177.52
7306,2449,22,2,116.75,233.5
7307,2450,21,3,191.94,575.82
7308,2450,7,4,142.02,568.08
7309,2450,74,4,103.68,414.72
7310,2450,76,1,169.43,169.43
7311,2451,31,4,302.6,1210.4
7312,2451,21,4,191.94,767.76
7313,2452,33,4,77.58,310.32
7314,2452,42,5,421.18,2105.9
7315,2452,29,5,5.73,28.65
7316,2452,9,3,294.38,883.14
7317,2453,40,1,168.04,168.04
7318,2454,73,5,130.25,651.25
7319,2454,78,4,358.92,1435.68
7320,2455,39,3,435.8,1307.4
7321,2455,7,2,142.02,284.04
7322,2456,77,3,127.74,383.22
7323,2456,3,1,16.25,16.25
7324,2457,51,3,424.62,1273.86
7325,2458,42,2,421.18,842.36
7326,2458,24,1,266.02,266.02
7327,2458,100,1,490.16,490.16
7328,2458,30,2,174.46,348.92
7329,2459,38,3,226.45,679.35
7330,2459,33,3,77.58,232.74
7331,2460,20,5,191.71,958.55
7332,2461,29,5,5.73,28.65
7333,2461,10,3,16.08,48.24
7334,2461,31,2,302.6,605.2
7335,2461,46,5,68.91,344.55
7336,2462,11,5,177.33,886.65
7337,2462,8,2,82.76,165.52
7338,2462,13,5,87.64,438.2
7339,2462,70,4,453.74,1814.96
7340,2462,10,1,16.08,16.08
7341,2463,68,1,63.37,63.37
7342,2463,60,5,300.86,1504.3
7343,2463,10,4,16.08,64.32
7344,2463,48,1,238.21,238.21
7345,2464,70,1,453.74,453.74
7346,2464,2,1,187.06,187.06
7347,2464,36,1,379.04,379.04
7348,2464,91,1,256.59,256.59
7349,2464,83,2,20.8,41.6
7350,2465,83,4,20.8,83.2
7351,2465,64,2,180.92,361.84
7352,2465,78,5,358.92,1794.6
7353,2465,11,3,177.33,531.99
7354,2465,83,3,20.8,62.4
7355,2466,66,2,29.33,58.66
7356,2466,33,5,77.58,387.9
7357,2466,87,4,442.56,1770.24
7358,2466,37,5,332.56,1662.8
7359,2466,2,5,187.06,935.3
7360,2467,51,2,424.62,849.24
7361,2467,2,4,187.06,748.24
7362,2467,39,4,435.8,1743.2
7363,2467,98,5,307.01,1535.05
7364,2467,92,4,60.45,241.8
7365,2468,65,4,254.9,1019.6
7366,2469,56,3,38.34,115.02
7367,2469,63,3,273.5,820.5
7368,2469,23,1,79.85,79.85
7369,2469,49,2,143.59,287.18
7370,2469,96,1,48.19,48.19
7371,2470,89,5,164.53,822.65
7372,2470,63,2,273.5,547
7373,2470,40,2,168.04,336.08
7374,2470,96,2,48.19,96.38
7375,2471,70,5,453.74,2268.7
7376,2472,9,3,294.38,883.14
7377,2472,20,4,191.71,766.84
7378,2472,71,2,132.68,265.36
7379,2472,55,4,390.99,1563.96
7380,2473,39,2,435.8,871.6
7381,2473,65,5,254.9,1274.5
7382,2473,71,4,132.68,530.72
7383,2473,94,2,56.69,113.38
7384,2473,69,5,134.97,674.85
7385,2474,31,1,302.6,302.6
7386,2474,26,3,371.37,1114.11
7387,2474,41,1,272.17,272.17
7388,2474,68,5,63.37,316.85
7389,2475,20,3,191.71,575.13
7390,2475,47,4,350.02,1400.08
7391,2475,13,4,87.64,350.56
7392,2476,80,4,392.88,1571.52
7393,2477,1,1,227.6,227.6
7394,2477,22,5,116.75,583.75
7395,2477,54,2,218.8,437.6
7396,2477,31,1,302.6,302.6
7397,2477,28,5,36.29,181.45
7398,2478,3,2,16.25,32.5
7399,2478,28,1,36.29,36.29
7400,2478,92,2,60.45,120.9
7401,2478,27,5,136.66,683.3
7402,2479,47,3,350.02,1050.06
7403,2479,42,3,421.18,1263.54
7404,2479,10,5,16.08,80.4
7405,2480,30,2,174.46,348.92
7406,2480,70,3,453.74,1361.22
7407,2480,94,3,56.69,170.07
7408,2481,77,5,127.74,638.7
7409,2481,82,1,306.53,306.53
7410,2482,69,5,134.97,674.85
7411,2482,52,3,304.17,912.51
7412,2482,92,4,60.45,241.8
7413,2483,63,3,273.5,820.5
7414,2483,32,5,266.32,1331.6
7415,2484,57,5,74.55,372.75
7416,2485,61,2,185.84,371.68
7417,2485,9,5,294.38,1471.9
7418,2486,11,4,177.33,709.32
7419,2486,27,1,136.66,136.66
7420,2486,42,5,421.18,2105.9
7421,2487,45,3,36.73,110.19
7422,2488,63,3,273.5,820.5
7423,2488,5,2,273.9,547.8
7424,2488,2,5,187.06,935.3
7425,2488,1,3,227.6,682.8
7426,2489,78,3,358.92,1076.76
7427,2489,60,1,300.86,300.86
7428,2489,65,2,254.9,509.8
7429,2489,95,5,420.68,2103.4
7430,2490,62,4,245.87,983.48
7431,2491,8,3,82.76,248.28
7432,2491,10,2,16.08,32.16
7433,2492,44,3,111.72,335.16
7434,2492,54,5,218.8,1094
7435,2492,63,5,273.5,1367.5
7436,2492,55,5,390.99,1954.95
7437,2492,57,2,74.55,149.1
7438,2493,65,1,254.9,254.9
7439,2493,95,4,420.68,1682.72
7440,2493,48,2,238.21,476.42
7441,2493,4,3,53.84,161.52
7442,2494,42,2,421.18,842.36
7443,2494,52,4,304.17,1216.68
7444,2494,9,5,294.38,1471.9
7445,2494,13,5,87.64,438.2
7446,2495,25,5,11.43,57.15
7447,2495,34,4,352.16,1408.64
7448,2495,35,4,73.69,294.76
7449,2495,85,4,54.89,219.56
7450,2496,68,1,63.37,63.37
7451,2496,4,3,53.84,161.52
7452,2496,8,3,82.76,248.28
7453,2497,13,5,87.64,438.2
7454,2497,65,2,254.9,509.8
7455,2498,86,4,375.68,1502.72
7456,2498,2,3,187.06,561.18
7457,2498,55,2,390.99,781.98
7458,2498,51,4,424.62,1698.48
7459,2499,3,5,16.25,81.25
7460,2500,26,4,371.37,1485.48
7461,2500,49,3,143.59,430.77
7462,2500,29,2,5.73,11.46
7463,2501,59,2,78.69,157.38
7464,2501,74,1,103.68,103.68
7465,2502,31,1,302.6,302.6
7466,2503,3,3,16.25,48.75
7467,2503,34,2,352.16,704.32
7468,2503,27,1,136.66,136.66
7469,2503,55,5,390.99,1954.95
7470,2503,48,2,238.21,476.42
7471,2504,2,3,187.06,561.18
7472,2504,69,1,134.97,134.97
7473,2504,69,3,134.97,404.91
7474,2505,37,4,332.56,1330.24
7475,2506,58,1,363.89,363.89
7476,2506,90,4,90.42,361.68
7477,2506,32,1,266.32,266.32
7478,2506,65,3,254.9,764.7
7479,2506,2,2,187.06,374.12
7480,2507,83,5,20.8,104
7481,2507,96,1,48.19,48.19
7482,2507,18,1,51.98,51.98
7483,2507,16,2,208.95,417.9
7484,2507,83,5,20.8,104
7485,2508,11,3,177.33,531.99
7486,2508,42,4,421.18,1684.72
7487,2508,21,1,191.94,191.94
7488,2508,27,1,136.66,136.66
7489,2508,31,3,302.6,907.8
7490,2509,72,2,248.62,497.24
7491,2510,96,2,48.19,96.38
7492,2510,22,1,116.75,116.75
7493,2510,31,1,302.6,302.6
7494,2511,94,5,56.69,283.45
7495,2512,98,4,307.01,1228.04
7496,2512,62,5,245.87,1229.35
7497,2513,94,3,56.69,170.07
7498,2513,28,1,36.29,36.29
7499,2513,85,4,54.89,219.56
7500,2513,69,5,134.97,674.85
7501,2514,62,5,245.87,1229.35
7502,2514,27,1,136.66,136.66
7503,2514,88,2,263.94,527.88
7504,2515,43,3,290.86,872.58
7505,2515,38,2,226.45,452.9
7506,2516,32,4,266.32,1065.28
7507,2516,55,2,390.99,781.98
7508,2516,64,4,180.92,723.68
7509,2516,92,3,60.45,181.35
7510,2516,5,4,273.9,1095.6
7511,2517,57,1,74.55,74.55
7512,2517,84,5,284.16,1420.8
7513,2518,58,5,363.89,1819.45
7514,2518,27,4,136.66,546.64
7515,2519,42,4,421.18,1684.72
7516,2519,24,1,266.02,266.02
7517,2519,35,1,73.69,73.69
7518,2519,22,2,116.75,233.5
7519,2519,25,1,11.43,11.43
7520,2520,57,2,74.55,149.1
7521,2521,11,5,177.33,886.65
7522,2521,90,4,90.42,361.68
7523,2521,30,5,174.46,872.3
7524,2522,65,1,254.9,254.9
7525,2522,15,3,440.33,1320.99
7526,2522,78,2,358.92,717.84
7527,2522,17,2,119.6,239.2
7528,2523,17,1,119.6,119.6
7529,2524,25,5,11.43,57.15
7530,2524,26,1,371.37,371.37
7531,2525,51,5,424.62,2123.1
7532,2525,27,1,136.66,136.66
7533,2526,1,1,227.6,227.6
7534,2526,73,5,130.25,651.25
7535,2526,72,3,248.62,745.86
7536,2526,71,1,132.68,132.68
7537,2526,15,5,440.33,2201.65
7538,2527,28,2,36.29,72.58
7539,2528,67,5,465.95,2329.75
7540,2529,69,3,134.97,404.91
7541,2529,58,3,363.89,1091.67
7542,2529,15,5,440.33,2201.65
7543,2529,2,1,187.06,187.06
7544,2529,33,1,77.58,77.58
7545,2530,7,1,142.02,142.02
7546,2530,54,4,218.8,875.2
7547,2531,13,5,87.64,438.2
7548,2531,3,2,16.25,32.5
7549,2532,5,1,273.9,273.9
7550,2532,51,3,424.62,1273.86
7551,2533,35,4,73.69,294.76
7552,2533,27,5,136.66,683.3
7553,2533,54,3,218.8,656.4
7554,2533,73,4,130.25,521
7555,2534,77,4,127.74,510.96
7556,2535,11,2,177.33,354.66
7557,2535,24,2,266.02,532.04
7558,2535,5,5,273.9,1369.5
7559,2536,16,4,208.95,835.8
7560,2537,84,5,284.16,1420.8
7561,2537,85,2,54.89,109.78
7562,2538,17,3,119.6,358.8
7563,2538,100,5,490.16,2450.8
7564,2538,86,4,375.68,1502.72
7565,2538,99,5,67.45,337.25
7566,2538,32,1,266.32,266.32
7567,2539,22,4,116.75,467
7568,2539,73,2,130.25,260.5
7569,2539,66,5,29.33,146.65
7570,2539,83,3,20.8,62.4
7571,2539,57,2,74.55,149.1
7572,2540,67,4,465.95,1863.8
7573,2540,2,4,187.06,748.24
7574,2540,83,5,20.8,104
7575,2541,94,3,56.69,170.07
7576,2541,92,5,60.45,302.25
7577,2541,36,1,379.04,379.04
7578,2542,51,1,424.62,424.62
7579,2542,90,1,90.42,90.42
7580,2542,37,3,332.56,997.68
7581,2543,22,2,116.75,233.5
7582,2543,56,2,38.34,76.68
7583,2543,83,3,20.8,62.4
7584,2544,26,3,371.37,1114.11
7585,2544,92,2,60.45,120.9
7586,2544,60,2,300.86,601.72
7587,2544,61,4,185.84,743.36
7588,2544,28,2,36.29,72.58
7589,2545,78,5,358.92,1794.6
7590,2546,41,5,272.17,1360.85
7591,2546,39,5,435.8,2179
7592,2546,8,4,82.76,331.04
7593,2546,91,1,256.59,256.59
7594,2547,90,1,90.42,90.42
7595,2547,23,5,79.85,399.25
7596,2547,52,2,304.17,608.34
7597,2547,97,1,209.48,209.48
7598,2548,5,5,273.9,1369.5
7599,2548,21,3,191.94,575.82
7600,2548,30,4,174.46,697.84
7601,2549,59,1,78.69,78.69
7602,2549,2,2,187.06,374.12
7603,2549,100,5,490.16,2450.8
7604,2549,38,5,226.45,1132.25
7605,2549,81,3,78.93,236.79
7606,2550,28,2,36.29,72.58
7607,2550,96,5,48.19,240.95
7608,2551,60,1,300.86,300.86
7609,2551,92,4,60.45,241.8
7610,2551,56,5,38.34,191.7
7611,2551,9,3,294.38,883.14
7612,2551,52,5,304.17,1520.85
7613,2552,6,3,362.16,1086.48
7614,2552,42,5,421.18,2105.9
7615,2553,47,1,350.02,350.02
7616,2554,75,4,161.12,644.48
7617,2554,78,5,358.92,1794.6
7618,2554,68,3,63.37,190.11
7619,2554,33,4,77.58,310.32
7620,2555,70,5,453.74,2268.7
7621,2556,44,1,111.72,111.72
7622,2556,3,4,16.25,65
7623,2556,43,3,290.86,872.58
7624,2556,36,3,379.04,1137.12
7625,2557,25,3,11.43,34.29
7626,2558,62,2,245.87,491.74
7627,2559,22,5,116.75,583.75
7628,2560,92,4,60.45,241.8
7629,2560,15,1,440.33,440.33
7630,2560,18,3,51.98,155.94
7631,2560,52,4,304.17,1216.68
7632,2561,23,5,79.85,399.25
7633,2562,49,4,143.59,574.36
7634,2562,84,1,284.16,284.16
7635,2562,88,2,263.94,527.88
7636,2562,100,5,490.16,2450.8
7637,2562,93,2,289.58,579.16
7638,2563,26,2,371.37,742.74
7639,2563,36,3,379.04,1137.12
7640,2563,88,1,263.94,263.94
7641,2563,8,2,82.76,165.52
7642,2564,8,2,82.76,165.52
7643,2564,14,3,497.78,1493.34
7644,2565,79,2,387.61,775.22
7645,2565,87,3,442.56,1327.68
7646,2565,27,5,136.66,683.3
7647,2565,55,1,390.99,390.99
7648,2565,70,2,453.74,907.48
7649,2566,66,4,29.33,117.32
7650,2566,55,3,390.99,1172.97
7651,2566,33,5,77.58,387.9
7652,2567,60,5,300.86,1504.3
7653,2567,48,2,238.21,476.42
7654,2567,96,1,48.19,48.19
7655,2567,10,2,16.08,32.16
7656,2567,99,5,67.45,337.25
7657,2568,43,2,290.86,581.72
7658,2569,42,3,421.18,1263.54
7659,2570,75,1,161.12,161.12
7660,2570,46,1,68.91,68.91
7661,2570,96,2,48.19,96.38
7662,2570,27,1,136.66,136.66
7663,2570,91,5,256.59,1282.95
7664,2571,95,2,420.68,841.36
7665,2571,75,5,161.12,805.6
7666,2572,81,1,78.93,78.93
7667,2572,59,2,78.69,157.38
7668,2572,2,1,187.06,187.06
7669,2572,100,2,490.16,980.32
7670,2572,75,1,161.12,161.12
7671,2573,67,2,465.95,931.9
7672,2573,90,1,90.42,90.42
7673,2573,84,2,284.16,568.32
7674,2574,29,1,5.73,5.73
7675,2574,82,3,306.53,919.59
7676,2574,75,3,161.12,483.36
7677,2574,12,1,405.66,405.66
7678,2575,62,2,245.87,491.74
7679,2575,96,5,48.19,240.95
7680,2576,94,1,56.69,56.69
7681,2577,88,1,263.94,263.94
7682,2577,16,1,208.95,208.95
7683,2577,40,2,168.04,336.08
7684,2577,76,2,169.43,338.86
7685,2577,8,1,82.76,82.76
7686,2578,9,2,294.38,588.76
7687,2578,44,1,111.72,111.72
7688,2578,25,3,11.43,34.29
7689,2579,27,4,136.66,546.64
7690,2580,73,2,130.25,260.5
7691,2580,57,1,74.55,74.55
7692,2580,41,1,272.17,272.17
7693,2580,72,3,248.62,745.86
7694,2581,97,2,209.48,418.96
7695,2581,90,4,90.42,361.68
7696,2581,15,2,440.33,880.66
7697,2581,14,1,497.78,497.78
7698,2582,21,3,191.94,575.82
7699,2582,88,5,263.94,1319.7
7700,2582,92,3,60.45,181.35
7701,2583,92,2,60.45,120.9
7702,2583,4,1,53.84,53.84
7703,2583,62,4,245.87,983.48
7704,2583,63,4,273.5,1094
7705,2584,73,1,130.25,130.25
7706,2585,24,3,266.02,798.06
7707,2585,86,4,375.68,1502.72
7708,2586,6,1,362.16,362.16
7709,2586,57,5,74.55,372.75
7710,2587,31,4,302.6,1210.4
7711,2587,93,3,289.58,868.74
7712,2587,89,3,164.53,493.59
7713,2587,94,1,56.69,56.69
7714,2588,95,2,420.68,841.36
7715,2589,76,4,169.43,677.72
7716,2589,59,1,78.69,78.69
7717,2590,22,1,116.75,116.75
7718,2590,23,1,79.85,79.85
7719,2590,18,3,51.98,155.94
7720,2591,87,2,442.56,885.12
7721,2591,57,4,74.55,298.2
7722,2591,10,3,16.08,48.24
7723,2591,59,4,78.69,314.76
7724,2592,34,4,352.16,1408.64
7725,2592,36,2,379.04,758.08
7726,2593,17,4,119.6,478.4
7727,2593,74,4,103.68,414.72
7728,2593,75,4,161.12,644.48
7729,2593,58,5,363.89,1819.45
7730,2593,92,5,60.45,302.25
7731,2594,71,3,132.68,398.04
7732,2595,20,5,191.71,958.55
7733,2596,92,1,60.45,60.45
7734,2597,11,1,177.33,177.33
7735,2598,23,4,79.85,319.4
7736,2598,93,2,289.58,579.16
7737,2598,4,1,53.84,53.84
7738,2598,6,5,362.16,1810.8
7739,2598,23,1,79.85,79.85
7740,2599,29,3,5.73,17.19
7741,2600,62,5,245.87,1229.35
7742,2600,85,5,54.89,274.45
7743,2600,77,1,127.74,127.74
7744,2600,93,1,289.58,289.58
7745,2600,64,5,180.92,904.6
7746,2601,23,2,79.85,159.7
7747,2601,32,2,266.32,532.64
7748,2602,36,5,379.04,1895.2
7749,2602,93,5,289.58,1447.9
7750,2602,55,1,390.99,390.99
7751,2602,99,4,67.45,269.8
7752,2603,4,1,53.84,53.84
7753,2603,83,3,20.8,62.4
7754,2603,73,5,130.25,651.25
7755,2604,52,5,304.17,1520.85
7756,2604,57,4,74.55,298.2
7757,2605,72,5,248.62,1243.1
7758,2605,89,1,164.53,164.53
7759,2605,42,3,421.18,1263.54
7760,2606,70,2,453.74,907.48
7761,2606,83,4,20.8,83.2
7762,2607,10,1,16.08,16.08
7763,2607,87,1,442.56,442.56
7764,2607,27,4,136.66,546.64
7765,2607,26,3,371.37,1114.11
7766,2607,15,5,440.33,2201.65
7767,2608,58,5,363.89,1819.45
7768,2609,51,4,424.62,1698.48
7769,2609,79,2,387.61,775.22
7770,2609,74,4,103.68,414.72
7771,2609,89,2,164.53,329.06
7772,2610,19,4,167.25,669
7773,2611,89,2,164.53,329.06
7774,2611,92,2,60.45,120.9
7775,2611,58,2,363.89,727.78
7776,2611,41,2,272.17,544.34
7777,2612,22,5,116.75,583.75
7778,2612,55,4,390.99,1563.96
7779,2612,73,2,130.25,260.5
7780,2612,18,5,51.98,259.9
7781,2613,74,2,103.68,207.36
7782,2614,14,4,497.78,1991.12
7783,2614,36,1,379.04,379.04
7784,2614,77,4,127.74,510.96
7785,2614,27,4,136.66,546.64
7786,2615,68,2,63.37,126.74
7787,2615,39,2,435.8,871.6
7788,2615,60,5,300.86,1504.3
7789,2615,75,3,161.12,483.36
7790,2616,26,3,371.37,1114.11
7791,2616,63,2,273.5,547
7792,2617,24,3,266.02,798.06
7793,2618,80,1,392.88,392.88
7794,2618,81,3,78.93,236.79
7795,2618,46,5,68.91,344.55
7796,2619,19,4,167.25,669
7797,2619,54,1,218.8,218.8
7798,2619,57,5,74.55,372.75
7799,2619,81,5,78.93,394.65
7800,2620,2,5,187.06,935.3
7801,2620,42,5,421.18,2105.9
7802,2620,56,5,38.34,191.7
7803,2620,32,1,266.32,266.32
7804,2621,41,2,272.17,544.34
7805,2621,7,1,142.02,142.02
7806,2621,40,3,168.04,504.12
7807,2621,14,3,497.78,1493.34
7808,2621,84,5,284.16,1420.8
7809,2622,65,5,254.9,1274.5
7810,2623,60,3,300.86,902.58
7811,2623,10,3,16.08,48.24
7812,2623,73,5,130.25,651.25
7813,2623,98,4,307.01,1228.04
7814,2623,27,4,136.66,546.64
7815,2624,57,2,74.55,149.1
7816,2624,64,1,180.92,180.92
7817,2625,22,5,116.75,583.75
7818,2625,95,4,420.68,1682.72
7819,2626,78,2,358.92,717.84
7820,2626,78,1,358.92,358.92
7821,2626,62,3,245.87,737.61
7822,2626,45,2,36.73,73.46
7823,2627,34,1,352.16,352.16
7824,2627,33,2,77.58,155.16
7825,2627,85,4,54.89,219.56
7826,2628,3,5,16.25,81.25
7827,2628,34,5,352.16,1760.8
7828,2628,18,5,51.98,259.9
7829,2628,85,5,54.89,274.45
7830,2629,100,3,490.16,1470.48
7831,2629,40,1,168.04,168.04
7832,2629,31,1,302.6,302.6
7833,2630,33,5,77.58,387.9
7834,2630,36,4,379.04,1516.16
7835,2630,66,5,29.33,146.65
7836,2631,69,5,134.97,674.85
7837,2631,26,1,371.37,371.37
7838,2631,43,2,290.86,581.72
